PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,EFG_PCT,TS_PCT,USG_PCT,NET_RATING,OFF_RATING,DEF_RATING,PIE,PLAYER_HEIGHT,PLAYER_WEIGHT,AGE
1630560,Cam Thomas,BKN,25,31.2,24.0,3.3,3.8,0.6,0.1,0.438,0.349,0.881,0.5137362637362637,0.5758157389635317,0.328,-5.7,114.9,120.6,0.122,6-3,210,23.0
1628378,Donovan Mitchell,CLE,71,31.4,24.0,4.5,5.0,1.3,0.2,0.443,0.368,0.823,0.5295698924731183,0.5757052389176741,0.298,10.5,119.7,109.1,0.137,6-3,215,28.0
1629639,Tyler Herro,MIA,77,35.4,23.9,5.2,5.5,0.9,0.2,0.472,0.375,0.878,0.5670391061452514,0.605124569576666,0.271,1.3,113.9,112.6,0.139,6-5,195,25.0
203954,Joel Embiid,PHI,19,30.2,23.8,8.2,4.5,0.7,0.9,0.444,0.299,0.882,0.48192771084337344,0.5800350945603431,0.342,-5.5,104.0,109.5,0.169,7-0,280,31.0
1628368,De'Aaron Fox,SAS,62,36.1,23.5,4.8,6.3,1.5,0.4,0.463,0.31,0.827,0.5132978723404255,0.5583539251092948,0.274,-1.2,113.7,114.9,0.119,6-3,185,27.0
203897,Zach LaVine,SAC,74,35.2,23.3,4.3,4.2,0.8,0.2,0.511,0.446,0.825,0.6060606060606061,0.6395476504172156,0.251,-1.4,115.4,116.8,0.115,6-5,200,30.0
1629630,Ja Morant,MEM,50,30.4,23.2,4.1,7.3,1.2,0.2,0.454,0.309,0.824,0.5056179775280899,0.5626697710516104,0.312,6.8,116.4,109.6,0.141,6-2,174,25.0
201935,James Harden,LAC,79,35.3,22.8,5.8,8.7,1.5,0.7,0.41,0.352,0.874,0.5,0.5812767693249032,0.286,6.2,115.4,109.2,0.145,6-5,220,35.0
1627742,Brandon Ingram,TOR,18,33.1,22.2,5.6,5.2,0.9,0.6,0.465,0.374,0.855,0.5297297297297296,0.5587998389045509,0.305,-10.7,107.0,117.7,0.122,6-8,190,27.0
1627759,Jaylen Brown,BOS,63,34.3,22.2,5.8,4.5,1.2,0.3,0.463,0.324,0.764,0.5141242937853108,0.5565583634175693,0.282,9.5,121.1,111.7,0.114,6-6,223,28.0
1628991,Jaren Jackson Jr.,MEM,74,29.8,22.2,5.6,2.0,1.2,1.5,0.488,0.375,0.781,0.5487804878048781,0.5911802300809544,0.274,6.4,115.2,108.8,0.124,6-10,242,25.0
201942,DeMar DeRozan,SAC,77,35.9,22.2,3.9,4.4,0.8,0.4,0.477,0.328,0.857,0.5088235294117647,0.5689973344269018,0.244,1.5,116.8,115.3,0.112,6-6,220,35.0
1626181,Norman Powell,LAC,60,32.6,21.8,3.2,2.1,1.2,0.2,0.484,0.418,0.804,0.5759493670886076,0.6145692377086153,0.255,8.8,116.2,107.4,0.11,6-4,215,32.0
1631114,Jalen Williams,OKC,69,32.4,21.6,5.3,5.1,1.6,0.7,0.484,0.365,0.789,0.5384615384615384,0.574712643678161,0.27,10.2,116.7,106.5,0.138,6-5,211,24.0
202695,Kawhi Leonard,LAC,37,31.9,21.5,5.9,3.1,1.6,0.5,0.498,0.411,0.81,0.5625,0.588976550515012,0.28,12.4,120.3,107.9,0.134,6-7,225,34.0
1627750,Jamal Murray,DEN,67,36.1,21.4,3.9,6.0,1.4,0.5,0.474,0.393,0.886,0.5419161676646708,0.5838061981667394,0.235,6.5,122.0,115.5,0.111,6-4,215,28.0
1630530,Trey Murphy III,NOP,53,35.0,21.2,5.1,3.5,1.1,0.7,0.454,0.361,0.887,0.550632911392405,0.5991408546235586,0.229,-9.7,109.0,118.7,0.11,6-8,206,25.0
1629628,RJ Barrett,TOR,58,32.2,21.1,6.3,5.4,0.8,0.3,0.468,0.35,0.63,0.5207100591715977,0.5473127204814278,0.281,-3.4,110.1,113.4,0.121,6-6,214,25.0
203468,CJ McCollum,NOP,56,32.7,21.1,3.8,4.1,0.8,0.4,0.444,0.373,0.717,0.5279329608938549,0.5476536544850499,0.266,-7.1,112.3,119.4,0.097,6-3,190,33.0
1630224,Jalen Green,HOU,82,32.9,21.0,4.6,3.4,0.9,0.3,0.423,0.354,0.813,0.5057142857142857,0.5439287194363863,0.267,2.8,113.8,111.1,0.111,6-4,186,23.0
1641706,Brandon Miller,CHA,27,34.2,21.0,4.9,3.6,1.1,0.7,0.403,0.355,0.861,0.5082417582417582,0.5391250770178682,0.27,-6.8,106.9,113.8,0.1,6-7,200,22.0
1629636,Darius Garland,CLE,75,30.7,20.6,2.9,6.7,1.2,0.1,0.472,0.401,0.878,0.5605095541401275,0.5989765061642244,0.265,9.9,123.2,113.4,0.126,6-1,192,25.0
1629673,Jordan Poole,WAS,68,29.4,20.5,3.0,4.5,1.3,0.4,0.432,0.378,0.883,0.5451612903225806,0.5938586326767091,0.281,-13.1,104.8,117.9,0.107,6-4,194,26.0
1629632,Coby White,CHI,74,33.1,20.4,3.7,4.5,0.9,0.2,0.453,0.37,0.902,0.5529801324503311,0.6034074775201136,0.237,-2.5,111.5,113.9,0.103,6-5,195,25.0
1628970,Miles Bridges,CHA,64,31.7,20.3,7.5,3.9,0.7,0.7,0.431,0.313,0.87,0.49411764705882355,0.5410447761194029,0.273,-5.5,108.2,113.6,0.135,6-7,225,27.0
1630559,Austin Reaves,LAL,73,34.9,20.2,4.5,5.8,1.1,0.3,0.46,0.377,0.877,0.5528169014084507,0.6158536585365854,0.23,3.8,117.1,113.3,0.118,6-5,197,27.0
1627783,Pascal Siakam,IND,78,32.7,20.2,6.9,3.4,0.9,0.5,0.519,0.389,0.734,0.5723684210526316,0.5970678647434381,0.237,5.5,114.5,108.9,0.13,6-8,245,31.0
204001,Kristaps Porziņģis,BOS,42,28.8,19.5,6.8,2.1,0.7,1.5,0.483,0.412,0.809,0.572992700729927,0.6183409436834095,0.253,5.8,116.2,110.3,0.132,7-2,240,29.0
1629014,Anfernee Simons,POR,70,32.7,19.3,2.7,4.8,0.9,0.1,0.426,0.363,0.902,0.5186335403726707,0.5567735979690746,0.241,-4.6,108.8,113.4,0.106,6-3,200,26.0
1630567,Scottie Barnes,TOR,65,32.8,19.3,7.7,5.8,1.4,1.0,0.446,0.271,0.755,0.4817073170731707,0.5237733391228833,0.262,-2.7,107.4,110.1,0.139,6-7,237,23.0
1630217,Desmond Bane,ORL,69,32.0,19.2,6.1,5.3,1.2,0.4,0.484,0.392,0.894,0.5608108108108107,0.5971634735008708,0.227,2.8,116.1,113.3,0.131,6-5,215,27.0
1630578,Alperen Sengun,HOU,76,31.5,19.1,10.3,4.9,1.1,0.8,0.496,0.233,0.692,0.51,0.5468392120934494,0.259,7.6,114.9,107.4,0.153,6-11,243,22.0
1627734,Domantas Sabonis,SAC,70,34.7,19.1,13.9,6.0,0.7,0.4,0.59,0.417,0.754,0.62109375,0.6539304300191728,0.213,2.6,116.5,113.9,0.164,6-10,240,29.0
1628374,Lauri Markkanen,UTA,47,31.4,19.0,5.9,1.5,0.7,0.4,0.423,0.346,0.876,0.5201342281879194,0.571738083774675,0.231,-6.1,111.4,117.5,0.103,7-0,240,28.0
1628381,John Collins,UTA,40,30.5,19.0,8.2,2.0,1.0,1.0,0.527,0.399,0.848,0.5827067669172932,0.6289724576271186,0.234,-0.9,112.4,113.3,0.129,6-9,226,27.0
1630552,Jalen Johnson,ATL,36,35.7,18.9,10.0,5.0,1.6,1.0,0.5,0.312,0.746,0.5364238410596026,0.5679086538461537,0.214,1.6,111.8,110.2,0.135,6-8,219,23.0
1629661,Cameron Johnson,BKN,57,31.6,18.8,4.3,3.4,0.9,0.4,0.475,0.39,0.893,0.5801526717557252,0.6344492440604752,0.224,-5.8,110.9,116.7,0.124,6-8,210,29.0
203944,Julius Randle,MIN,69,32.3,18.7,7.1,4.7,0.7,0.2,0.485,0.344,0.806,0.5441176470588235,0.5934247270880934,0.246,3.4,115.0,111.6,0.124,6-9,250,30.0
1630169,Tyrese Haliburton,IND,73,33.6,18.6,3.5,9.2,1.4,0.7,0.473,0.388,0.851,0.5797101449275363,0.6150793650793651,0.21,3.5,117.7,114.2,0.143,6-5,185,25.0
1631101,Shaedon Sharpe,POR,72,31.3,18.5,4.5,2.8,0.9,0.2,0.452,0.311,0.785,0.5163398692810458,0.5507263634198619,0.25,-3.0,111.4,114.4,0.102,6-5,208,22.0
202696,Nikola Vučević,CHI,73,31.2,18.5,10.1,3.5,0.8,0.7,0.53,0.402,0.805,0.591549295774648,0.613395225464191,0.221,-2.4,113.6,116.0,0.136,6-10,260,34.0
1630596,Evan Mobley,CLE,71,30.5,18.5,9.3,3.2,0.9,1.6,0.557,0.37,0.725,0.6015624999999999,0.6295943370541791,0.226,11.9,120.5,108.6,0.151,6-11,215,24.0
1629012,Collin Sexton,UTA,63,27.9,18.4,2.7,4.2,0.7,0.1,0.48,0.406,0.865,0.5398550724637681,0.5912596401028277,0.264,-7.5,110.4,117.9,0.106,6-3,190,26.0
1629008,Michael Porter Jr.,DEN,77,33.7,18.2,7.0,2.1,0.6,0.5,0.504,0.395,0.768,0.599264705882353,0.6190476190476191,0.197,4.4,119.8,115.4,0.101,6-10,218,27.0
1628389,Bam Adebayo,MIA,78,34.3,18.1,9.6,4.3,1.3,0.7,0.485,0.357,0.765,0.5174825174825175,0.5604409214763438,0.232,0.1,110.9,110.8,0.137,6-9,255,27.0
203952,Andrew Wiggins,MIA,60,30.7,18.0,4.5,2.6,1.0,0.8,0.448,0.374,0.763,0.5285714285714286,0.5663226780770199,0.238,-2.3,109.4,111.7,0.105,6-7,197,30.0
1628384,OG Anunoby,NYK,74,36.6,18.0,4.8,2.2,1.5,0.9,0.476,0.372,0.81,0.5575539568345323,0.5896226415094339,0.195,5.4,117.7,112.3,0.093,6-7,240,27.0
1628969,Mikal Bridges,NYK,82,37.0,17.6,3.2,3.7,0.9,0.5,0.5,0.354,0.814,0.5694444444444444,0.5860415556739479,0.192,5.6,118.4,112.9,0.09,6-6,209,28.0
1631093,Jaden Ivey,DET,30,29.9,17.6,4.1,4.0,0.9,0.4,0.46,0.409,0.733,0.5326086956521738,0.5671564836298015,0.256,-4.1,110.5,114.6,0.099,6-4,195,23.0
202710,Jimmy Butler III,GSW,55,31.7,17.5,5.4,5.4,1.4,0.3,0.504,0.308,0.842,0.5321100917431192,0.6239304050199658,0.203,6.3,115.9,109.6,0.145,6-7,230,35.0
1627749,Dejounte Murray,NOP,31,32.6,17.5,6.5,7.4,2.0,0.4,0.393,0.299,0.823,0.4496855345911949,0.49546998867497166,0.263,-9.1,109.0,118.1,0.118,6-4,180,28.0
1628370,Malik Monk,SAC,65,31.6,17.2,3.8,5.6,0.9,0.6,0.439,0.325,0.865,0.5104166666666666,0.5517064408519373,0.236,2.5,117.0,114.5,0.099,6-3,200,27.0
1630193,Immanuel Quickley,TOR,33,27.8,17.1,3.5,5.8,0.7,0.1,0.42,0.378,0.867,0.5187969924812029,0.5693926478423016,0.246,-1.6,109.0,110.7,0.128,6-2,190,26.0
203078,Bradley Beal,PHX,53,32.1,17.0,3.3,3.7,1.1,0.5,0.497,0.386,0.803,0.5687022900763359,0.5967424880651503,0.219,-8.0,110.6,118.6,0.093,6-4,207,32.0
1629631,De'Andre Hunter,CLE,64,27.2,17.0,4.0,1.4,0.8,0.2,0.47,0.405,0.846,0.5756302521008403,0.6222547584187409,0.221,2.0,115.9,113.9,0.101,6-8,221,27.0
1630166,Deni Avdija,POR,72,30.0,16.9,7.3,3.9,1.0,0.5,0.476,0.365,0.78,0.5512820512820512,0.604089219330855,0.228,-0.9,113.6,114.5,0.126,6-9,240,24.0
1641718,Keyonte George,UTA,67,31.5,16.8,3.8,5.6,0.7,0.1,0.391,0.343,0.818,0.48905109489051096,0.538737814263725,0.237,-11.9,110.1,122.0,0.093,6-4,185,21.0
1627826,Ivica Zubac,LAC,80,32.8,16.8,12.6,2.7,0.7,1.1,0.628,0.0,0.661,0.6271186440677966,0.6402439024390244,0.192,9.4,116.5,107.1,0.157,7-0,240,28.0
1628401,Derrick White,BOS,76,33.9,16.4,4.5,4.8,0.9,1.1,0.442,0.384,0.839,0.5833333333333334,0.6063294883170659,0.195,10.2,119.7,109.5,0.106,6-4,190,30.0
1630170,Devin Vassell,SAS,64,31.0,16.3,4.0,2.9,1.3,0.5,0.443,0.368,0.792,0.5359712230215827,0.5530673181324647,0.217,-6.2,111.9,118.1,0.092,6-5,200,24.0
1627736,Malik Beasley,DET,82,27.8,16.3,2.6,1.7,0.9,0.1,0.43,0.416,0.679,0.5763358778625954,0.5885326400924322,0.215,3.1,113.3,110.2,0.091,6-4,187,28.0
202331,Paul George,PHI,41,32.5,16.2,5.3,4.3,1.8,0.5,0.43,0.358,0.814,0.5143884892086331,0.5415886600695373,0.233,-3.8,108.3,112.2,0.106,6-8,220,35.0
203903,Jordan Clarkson,UTA,37,26.0,16.2,3.2,3.7,0.8,0.2,0.408,0.362,0.797,0.4924812030075188,0.5394246137453382,0.269,-10.0,107.5,117.5,0.102,6-3,194,33.0
1630591,Jalen Suggs,ORL,35,28.6,16.2,4.0,3.7,1.5,0.9,0.41,0.314,0.882,0.4890510948905109,0.5377057886351566,0.268,1.0,105.7,104.8,0.107,6-5,205,24.0
1631097,Bennedict Mathurin,IND,72,29.9,16.1,5.3,1.9,0.7,0.3,0.458,0.34,0.831,0.516949152542373,0.5823206018518519,0.222,1.6,113.8,112.2,0.092,6-5,210,23.0
1626167,Myles Turner,IND,72,30.2,15.6,6.5,1.5,0.8,2.0,0.481,0.396,0.773,0.5752212389380531,0.6116687578419071,0.207,4.7,116.1,111.5,0.103,6-11,250,29.0
1631128,Christian Braun,DEN,79,33.9,15.4,5.2,2.6,1.1,0.5,0.58,0.397,0.827,0.6298076923076923,0.6644804970659303,0.155,8.2,122.7,114.5,0.096,6-6,220,24.0
1642272,Jared McCain,PHI,23,25.7,15.3,2.4,2.6,0.7,0.0,0.46,0.383,0.875,0.5546218487394957,0.5904600185242359,0.243,-2.1,109.3,111.4,0.106,6-3,195,21.0
1631109,Mark Williams,CHA,44,26.6,15.3,10.2,2.5,0.7,1.2,0.604,0.0,0.804,0.5980392156862745,0.6467703753804532,0.21,-12.7,106.3,118.9,0.156,7-0,240,23.0
1630228,Jonathan Kuminga,GSW,47,24.3,15.3,4.6,2.2,0.8,0.4,0.454,0.305,0.668,0.49586776859504134,0.534965034965035,0.271,1.0,110.0,108.9,0.11,6-7,225,22.0
1626162,Kelly Oubre Jr.,PHI,60,34.6,15.1,6.1,1.8,1.5,0.5,0.47,0.293,0.751,0.5161290322580645,0.548532403371113,0.186,-5.7,110.7,116.4,0.084,6-8,203,29.0
1631096,Chet Holmgren,OKC,32,27.4,15.0,8.0,2.0,0.7,2.2,0.49,0.379,0.754,0.5514018691588786,0.5977048135160982,0.214,16.1,121.7,105.6,0.122,7-1,208,23.0
1628398,Kyle Kuzma,MIL,65,29.8,14.8,5.7,2.3,0.6,0.3,0.436,0.307,0.634,0.49615384615384617,0.5151768309663046,0.233,-10.3,105.8,116.1,0.08,6-9,221,29.0
1642264,Stephon Castle,SAS,81,26.7,14.7,3.7,4.1,0.9,0.3,0.428,0.285,0.724,0.4754098360655738,0.5232061503416856,0.253,-4.7,111.8,116.6,0.087,6-6,215,20.0
1629023,P.J. Washington,DAL,57,32.2,14.7,7.8,2.3,1.1,1.1,0.453,0.381,0.722,0.5213675213675214,0.5551359516616314,0.198,1.1,114.2,113.2,0.097,6-6,230,26.0
203932,Aaron Gordon,DEN,51,28.4,14.7,4.8,3.2,0.5,0.3,0.531,0.436,0.81,0.6134020618556701,0.653914590747331,0.186,9.5,122.5,113.0,0.104,6-8,235,29.0
1630581,Josh Giddey,CHI,70,30.2,14.6,8.1,7.2,1.2,0.6,0.465,0.378,0.781,0.5307017543859649,0.5699562773266709,0.214,-1.4,113.1,114.4,0.13,6-8,216,22.0
1629656,Quentin Grimes,PHI,75,26.8,14.6,4.3,3.0,1.0,0.3,0.467,0.385,0.757,0.5636363636363636,0.5946562398175301,0.218,-6.2,111.9,118.1,0.105,6-4,210,25.0
1627751,Jakob Poeltl,TOR,57,29.6,14.5,9.6,2.8,1.2,1.2,0.627,0.333,0.674,0.627450980392157,0.6415929203539824,0.184,-0.7,111.2,111.9,0.133,7-0,260,29.0
1641711,Gradey Dick,TOR,54,29.4,14.4,3.6,1.8,0.9,0.2,0.41,0.35,0.858,0.49583333333333335,0.5423320277191925,0.209,-5.8,110.3,116.1,0.071,6-6,200,21.0
203924,Jerami Grant,POR,47,32.4,14.4,3.5,2.1,0.9,1.0,0.373,0.365,0.849,0.4713114754098361,0.5240174672489084,0.192,-6.1,107.4,113.4,0.07,6-7,210,31.0
1629028,Deandre Ayton,POR,40,30.1,14.4,10.2,1.6,0.8,1.0,0.566,0.188,0.667,0.5726495726495726,0.5825242718446603,0.197,-6.9,110.0,116.8,0.125,7-0,252,26.0
1630202,Payton Pritchard,BOS,80,28.4,14.3,3.8,3.5,0.9,0.2,0.472,0.407,0.845,0.6203703703703702,0.6336405529953917,0.186,9.5,118.4,108.9,0.116,6-1,195,27.0
1629675,Naz Reid,MIN,80,27.5,14.2,6.0,2.3,0.7,0.9,0.462,0.379,0.776,0.5565217391304348,0.5776114546046208,0.21,7.4,116.2,108.8,0.11,6-9,264,25.0
1630544,Tre Mann,CHA,13,24.5,14.1,2.9,3.0,0.5,0.3,0.435,0.4,0.905,0.5080645161290323,0.538003663003663,0.25,-7.3,107.0,114.4,0.098,6-3,178,24.0
1630700,Dyson Daniels,ATL,76,33.8,14.1,5.9,4.4,3.0,0.7,0.493,0.34,0.593,0.5413223140495868,0.5468507601613404,0.178,-0.9,113.3,114.2,0.099,6-7,199,22.0
1641708,Amen Thompson,HOU,69,32.3,14.1,8.2,3.8,1.4,1.3,0.557,0.275,0.684,0.5742574257425742,0.6033892502567614,0.172,6.3,114.2,107.9,0.129,6-7,200,22.0
1627832,Fred VanVleet,HOU,60,35.2,14.1,3.7,5.6,1.6,0.4,0.378,0.345,0.81,0.48425196850393704,0.5141481913652275,0.176,6.2,115.0,108.8,0.093,6-0,197,31.0
1628415,Dillon Brooks,HOU,75,31.8,14.0,3.7,1.7,0.8,0.2,0.429,0.397,0.818,0.5336134453781513,0.5553792446842272,0.176,4.7,113.5,108.8,0.067,6-6,225,29.0
1642449,Tolu Smith,DET,1,22.4,14.0,8.0,0.0,0.0,0.0,0.667,0.0,0.667,0.6666666666666666,0.6782945736434108,0.2,12.9,117.4,104.4,0.149,6-11,,24.0
202691,Klay Thompson,DAL,72,27.3,14.0,3.4,2.0,0.7,0.4,0.412,0.391,0.905,0.5327868852459017,0.5537974683544304,0.214,-2.4,112.8,115.2,0.083,6-5,220,35.0
1626171,Bobby Portis,MIL,49,25.4,13.9,8.4,2.1,0.7,0.5,0.466,0.365,0.836,0.5247933884297521,0.5446708463949843,0.234,3.4,114.1,110.8,0.131,6-10,250,30.0
202699,Tobias Harris,DET,73,31.6,13.7,5.9,2.2,1.0,0.8,0.477,0.345,0.861,0.5363636363636363,0.5702630702630702,0.173,3.9,114.7,110.8,0.1,6-8,226,32.0
1628404,Josh Hart,NYK,77,37.6,13.6,9.6,5.9,1.5,0.4,0.525,0.333,0.776,0.575,0.6077940650697176,0.151,3.6,117.9,114.3,0.119,6-4,215,30.0
1628386,Jarrett Allen,CLE,82,28.0,13.5,9.7,1.9,0.9,0.9,0.706,0.0,0.718,0.7051282051282052,0.7261187607573151,0.156,10.5,121.9,111.3,0.148,6-9,243,27.0
1630168,Onyeka Okongwu,ATL,74,27.9,13.4,8.9,2.3,0.9,0.9,0.567,0.324,0.759,0.5978260869565218,0.639557082856052,0.169,1.1,114.9,113.7,0.122,6-10,240,24.0
201566,Russell Westbrook,DEN,75,27.9,13.3,4.9,6.1,1.4,0.5,0.449,0.323,0.661,0.509009009009009,0.5335365853658537,0.23,-0.6,115.7,116.2,0.093,6-4,200,36.0
1630230,Naji Marshall,DAL,69,27.8,13.2,4.8,3.0,1.0,0.2,0.508,0.275,0.813,0.5485436893203883,0.5834512022630833,0.197,-3.2,111.5,114.7,0.105,6-6,220,27.0
1629060,Rui Hachimura,LAL,59,31.7,13.1,5.0,1.4,0.8,0.4,0.509,0.413,0.77,0.596938775510204,0.6158330199323053,0.156,3.9,114.8,110.9,0.086,6-8,230,27.0
203471,Dennis Schröder,DET,75,28.1,13.1,2.6,5.4,0.9,0.2,0.406,0.342,0.838,0.48636363636363633,0.5335614206581949,0.211,-0.9,111.8,112.8,0.091,6-1,175,31.0
201572,Brook Lopez,MIL,80,31.8,13.0,5.0,1.8,0.6,1.9,0.509,0.373,0.826,0.5927835051546392,0.6221286370597244,0.157,2.2,114.8,112.7,0.087,7-1,282,37.0
1642259,Alex Sarr,WAS,67,27.1,13.0,6.5,2.4,0.7,1.5,0.394,0.308,0.679,0.4596774193548387,0.48148148148148145,0.23,-13.7,102.7,116.4,0.084,7-0,205,20.0
1629021,Moritz Wagner,ORL,30,18.8,12.9,4.9,1.4,0.8,0.4,0.562,0.36,0.718,0.6204819277108433,0.6496776792908944,0.254,-0.9,106.1,107.0,0.165,6-11,245,28.0
1627763,Malcolm Brogdon,WAS,24,23.5,12.7,3.8,4.1,0.5,0.2,0.433,0.286,0.88,0.46499999999999997,0.5440370116518163,0.231,-10.4,106.5,116.9,0.113,6-4,229,32.0
1629640,Keldon Johnson,SAS,77,23.9,12.7,4.8,1.6,0.6,0.3,0.482,0.318,0.773,0.5349999999999999,0.5720720720720721,0.207,-5.8,110.1,115.9,0.103,6-5,220,25.0
1630703,Scoot Henderson,POR,66,26.7,12.7,3.0,5.1,1.0,0.2,0.419,0.354,0.767,0.4903846153846153,0.5397823869432166,0.22,-1.3,112.5,113.7,0.084,6-3,206,21.0
1626156,D'Angelo Russell,BKN,58,25.5,12.6,2.8,5.1,1.0,0.4,0.39,0.314,0.834,0.4772727272727273,0.5206611570247934,0.228,-1.5,110.1,111.6,0.098,6-3,193,29.0
1642258,Zaccharie Risacher,ATL,75,24.6,12.6,3.6,1.2,0.7,0.5,0.458,0.355,0.711,0.5384615384615384,0.5585106382978723,0.203,-2.7,112.3,115.0,0.071,6-8,200,20.0
1630583,Santi Aldama,MEM,65,25.5,12.5,6.4,2.9,0.8,0.4,0.483,0.368,0.691,0.5700000000000001,0.588733986435569,0.179,3.5,116.1,112.6,0.121,7-0,215,24.0
1629660,Ty Jerome,CLE,70,19.9,12.5,2.5,3.4,1.1,0.0,0.516,0.439,0.872,0.6136363636363635,0.6427396133278486,0.229,9.9,120.3,110.4,0.134,6-5,195,27.0
