PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,EFG_PCT,TS_PCT,USG_PCT,NET_RATING,OFF_RATING,DEF_RATING,PIE,PLAYER_HEIGHT,PLAYER_WEIGHT,AGE,SALARY,SALARY_M
1641744,Zach Edey,MEM,11,25.8,13.6,11.1,1.1,0.6,1.9,0.633,0.2,0.781,0.6348314606741572,0.6682389937106918,0.2,18.3,112.8,94.5,0.157,7-3,305.0,23.0,6045000.0,6.04
1630174,Aaron Nesmith,IND,32,30.5,13.6,4.8,2.1,0.7,0.6,0.389,0.371,0.814,0.4913793103448276,0.5317485142320926,0.187,-5.4,110.2,115.6,0.069,6-5,215.0,26.0,11000000.0,11.0
202699,Tobias Harris,DET,36,27.8,13.5,4.7,2.4,0.9,0.2,0.456,0.357,0.884,0.5233644859813085,0.5699088145896657,0.184,7.0,117.0,109.9,0.106,6-8,226.0,33.0,26634146.0,26.63
1629640,Keldon Johnson,SAS,52,23.8,13.5,5.9,1.4,0.7,0.2,0.552,0.389,0.787,0.6129032258064515,0.6463040980467254,0.195,4.4,113.3,108.9,0.131,6-6,220.0,26.0,17500000.0,17.5
1631221,Collin Gillespie,PHX,53,28.4,13.4,4.2,4.7,1.4,0.2,0.436,0.423,0.846,0.5794392523364487,0.596722479515497,0.186,5.2,113.7,108.4,0.119,6-1,195.0,26.0,2296274.0,2.3
1642907,Cedric Coward,MEM,48,26.3,13.3,6.2,2.9,0.6,0.4,0.468,0.34,0.843,0.5432692307692308,0.5782608695652174,0.2,1.0,112.5,111.6,0.11,6-5,206.0,22.0,5715120.0,5.72
1626171,Bobby Portis,MIL,49,24.4,13.3,6.6,1.6,0.5,0.2,0.484,0.456,0.711,0.5720720720720721,0.5784620737647878,0.222,-8.1,108.2,116.3,0.122,6-9,250.0,31.0,13580247.0,13.58
1641739,Toumani Camara,POR,54,33.6,13.2,5.3,2.6,1.0,0.4,0.438,0.364,0.714,0.5607476635514019,0.5765199161425577,0.159,-0.1,114.0,114.1,0.068,6-7,230.0,25.0,2221677.0,2.22
1629028,Deandre Ayton,LAL,46,28.2,13.2,8.5,0.9,0.6,1.0,0.675,0.0,0.646,0.6666666666666666,0.6740196078431372,0.168,-1.2,116.1,117.3,0.118,7-0,252.0,27.0,8104000.0,8.1
1642847,Jeremiah Fears,NOP,55,25.5,13.2,3.6,3.0,1.3,0.3,0.431,0.328,0.814,0.4784482758620689,0.5178907721280602,0.238,-9.1,110.7,119.8,0.084,6-3,190.0,19.0,7520040.0,7.52
1631108,Max Christie,DAL,49,29.7,13.1,3.4,2.2,0.6,0.4,0.464,0.425,0.874,0.5927835051546392,0.6216780561883067,0.162,-4.1,109.8,114.0,0.089,6-5,190.0,23.0,7714286.0,7.71
1641730,Noah Clowney,BKN,47,28.4,13.0,4.3,1.8,0.7,0.8,0.392,0.322,0.798,0.5,0.5542291950886766,0.206,-4.7,112.7,117.4,0.069,6-10,210.0,21.0,3398640.0,3.4
1628978,Donte DiVincenzo,MIN,55,31.2,13.0,4.5,4.2,1.4,0.5,0.413,0.385,0.753,0.5613207547169812,0.5772646536412078,0.167,7.4,118.3,110.9,0.089,6-4,203.0,29.0,11990000.0,11.99
1630241,Sam Merrill,CLE,30,25.4,13.0,2.2,2.3,0.6,0.1,0.465,0.452,0.875,0.6428571428571428,0.6720430107526881,0.169,8.5,118.9,110.4,0.08,6-4,205.0,29.0,8482143.0,8.48
1630540,Miles McBride,NYK,35,28.0,12.9,2.6,2.8,0.9,0.2,0.434,0.42,0.814,0.5776699029126213,0.5956778721832287,0.17,10.3,121.2,111.0,0.086,6-2,195.0,25.0,4333333.0,4.33
1642848,Tre Johnson,WAS,39,25.1,12.9,2.7,2.2,0.6,0.3,0.444,0.393,0.891,0.5523809523809524,0.5756872545519457,0.206,-6.4,110.7,117.1,0.079,6-5,190.0,19.0,8237640.0,8.24
1626167,Myles Turner,MIL,49,28.5,12.9,5.7,1.6,0.7,1.7,0.441,0.386,0.756,0.5510204081632653,0.5846627991298042,0.184,-2.2,112.5,114.7,0.089,6-11,250.0,29.0,25318251.0,25.32
1628398,Kyle Kuzma,MIL,48,26.7,12.8,5.0,2.6,0.6,0.4,0.491,0.331,0.722,0.5454545454545455,0.5704099821746881,0.207,-6.1,110.1,116.2,0.095,6-8,221.0,30.0,21810605.0,21.81
1629656,Quentin Grimes,PHI,48,29.9,12.7,3.8,3.6,0.9,0.4,0.439,0.341,0.859,0.5319148936170213,0.5899293942772202,0.172,0.6,112.5,111.9,0.092,6-4,210.0,25.0,8741209.0,8.74
1630314,Brandon Williams,DAL,45,21.8,12.6,2.8,3.6,1.0,0.2,0.464,0.218,0.781,0.4947916666666667,0.5545774647887324,0.244,-0.5,112.0,112.5,0.108,6-1,190.0,26.0,2270735.0,2.27
1642263,Reed Sheppard,HOU,52,24.7,12.6,2.6,3.0,1.4,0.6,0.425,0.383,0.776,0.5363636363636364,0.54858934169279,0.207,4.2,114.1,109.9,0.099,6-2,185.0,21.0,10603560.0,10.6
1629651,Nic Claxton,BKN,50,29.3,12.5,7.3,4.0,0.7,1.3,0.59,0.214,0.607,0.5919540229885057,0.605151045701007,0.172,-10.5,110.0,120.5,0.121,6-11,215.0,26.0,25352272.0,25.35
1628370,Malik Monk,SAC,43,22.2,12.4,2.0,2.6,0.7,0.4,0.436,0.426,0.877,0.5396039603960396,0.5715339233038349,0.23,-3.9,111.0,114.9,0.093,6-3,200.0,28.0,18797618.0,18.8
1630200,Tre Jones,CHI,38,26.9,12.4,3.0,5.8,1.3,0.2,0.55,0.328,0.848,0.5949367088607594,0.6537326022775201,0.166,-1.9,113.4,115.3,0.121,6-1,190.0,26.0,8000000.0,8.0
203471,Dennis Schröder,CLE,43,26.0,12.4,3.0,5.2,0.9,0.1,0.403,0.324,0.816,0.4619047619047619,0.5206583809203897,0.223,-9.4,107.9,117.3,0.099,6-1,175.0,32.0,14104000.0,14.1
1628404,Josh Hart,NYK,42,30.6,12.3,7.6,5.1,1.2,0.3,0.504,0.409,0.738,0.5869565217391304,0.6101190476190477,0.164,5.8,118.4,112.5,0.123,6-5,215.0,30.0,19472240.0,19.47
1631106,Tari Eason,HOU,30,25.1,12.2,6.3,1.4,1.3,0.6,0.457,0.472,0.625,0.5643564356435643,0.5763416477702192,0.194,5.9,116.8,111.0,0.1,6-8,215.0,24.0,5675766.0,5.68
1642852,Derik Queen,NOP,54,25.9,12.2,7.3,4.2,1.1,0.9,0.491,0.269,0.777,0.5052083333333334,0.5541424418604651,0.217,-6.6,112.6,119.2,0.114,6-9,250.0,21.0,5157960.0,5.16
1629130,Duncan Robinson,DET,50,28.2,12.2,2.7,1.9,0.6,0.3,0.44,0.401,0.739,0.5904255319148936,0.6090255591054313,0.151,9.1,119.0,109.9,0.075,6-7,215.0,31.0,16834692.0,16.83
1631109,Mark Williams,PHX,49,24.2,12.2,8.2,1.1,1.0,1.0,0.664,1.0,0.77,0.6621621621621622,0.6960292104062071,0.166,2.1,114.5,112.4,0.146,7-1,240.0,24.0,6276531.0,6.28
1641729,Brice Sensabaugh,UTA,51,21.6,12.1,2.9,1.6,0.7,0.1,0.448,0.338,0.855,0.5372340425531914,0.5810603150211294,0.218,-8.2,111.9,120.1,0.084,6-6,235.0,22.0,2693760.0,2.69
1629060,Rui Hachimura,LAL,42,29.8,12.1,3.5,0.9,0.5,0.3,0.513,0.448,0.735,0.6153846153846154,0.6283755712505192,0.148,1.0,117.0,116.0,0.074,6-8,230.0,28.0,18259259.0,18.26
1630228,Jonathan Kuminga,ATL,20,23.8,12.1,5.9,2.5,0.4,0.3,0.454,0.321,0.742,0.5000000000000001,0.5425035868005739,0.239,-2.1,110.7,112.8,0.099,6-7,225.0,23.0,22500000.0,22.5
1630590,Scotty Pippen Jr.,MEM,2,21.1,12.0,1.5,5.0,2.5,0.5,0.643,0.667,1.0,0.7142857142857143,0.7614213197969544,0.19,-3.0,111.1,114.1,0.134,6-2,170.0,25.0,2270735.0,2.27
1642377,Jaylen Wells,MEM,51,26.9,12.0,3.5,1.7,0.8,0.1,0.409,0.335,0.763,0.49009900990099,0.5336179295624333,0.185,-3.7,112.5,116.2,0.064,6-7,,22.0,1955377.0,1.96
1641764,Brandin Podziemski,GSW,54,26.7,11.9,4.6,3.6,1.1,0.2,0.449,0.372,0.758,0.5372340425531914,0.5690512624330528,0.185,2.4,110.7,108.3,0.105,6-4,205.0,22.0,3687960.0,3.69
1642285,Cam Spencer,MEM,50,24.2,11.8,2.7,5.6,0.7,0.1,0.484,0.453,0.931,0.625,0.6644144144144144,0.171,-0.7,112.7,113.5,0.124,6-3,205.0,25.0,2537989.0,2.54
1629661,Cameron Johnson,DEN,30,30.5,11.7,3.6,2.3,0.7,0.3,0.475,0.439,0.81,0.5872093023255814,0.6199660873251377,0.144,11.3,126.4,115.2,0.068,6-8,210.0,29.0,21057065.0,21.06
1628976,Wendell Carter Jr.,ORL,50,29.5,11.7,7.3,2.1,0.8,0.7,0.498,0.337,0.787,0.5654761904761905,0.6073504983388704,0.154,1.0,112.7,111.7,0.094,6-10,270.0,26.0,10850000.0,10.85
1642846,Ace Bailey,UTA,47,26.1,11.6,3.8,1.6,0.8,0.5,0.447,0.338,0.708,0.5190476190476191,0.5301645338208409,0.189,-10.7,110.1,120.9,0.061,6-9,200.0,19.0,9069840.0,9.07
202691,Klay Thompson,DAL,48,22.1,11.6,2.4,1.4,0.5,0.3,0.386,0.376,0.73,0.5235849056603774,0.5295836376917458,0.208,-4.0,103.9,108.0,0.079,6-5,220.0,36.0,16666667.0,16.67
1629111,Jock Landale,ATL,48,23.5,11.5,6.4,1.7,0.5,0.5,0.526,0.4,0.674,0.5930232558139534,0.6065400843881856,0.18,-4.7,114.4,119.0,0.103,6-11,255.0,30.0,2296274.0,2.3
1630572,Sandro Mamukelashvili,TOR,52,22.7,11.5,5.0,2.0,0.8,0.6,0.53,0.389,0.76,0.617283950617284,0.6403118040089086,0.177,3.5,113.2,109.6,0.122,6-9,240.0,26.0,2461463.0,2.46
1630703,Scoot Henderson,POR,2,20.5,11.5,3.5,8.0,1.0,0.0,0.4,0.2,0.75,0.4666666666666667,0.5670611439842209,0.264,23.7,121.5,97.8,0.109,6-3,207.0,22.0,10748040.0,10.75
1642270,Donovan Clingan,POR,50,27.5,11.5,11.4,2.0,0.5,1.4,0.524,0.318,0.667,0.5764705882352942,0.6017161992465466,0.15,-0.1,114.5,114.6,0.13,7-2,280.0,21.0,7178400.0,7.18
1629001,De'Anthony Melton,GSW,27,21.6,11.5,2.8,2.2,1.6,0.4,0.413,0.27,0.818,0.475,0.5200795947901592,0.244,16.9,121.8,104.9,0.083,6-2,200.0,27.0,3080921.0,3.08
1630541,Moses Moody,GSW,52,24.9,11.4,3.3,1.5,1.0,0.6,0.435,0.401,0.774,0.5681818181818181,0.5942452043369475,0.17,3.4,111.3,108.0,0.082,6-5,211.0,23.0,11574074.0,11.57
1630700,Dyson Daniels,ATL,52,33.7,11.4,6.5,6.2,1.9,0.4,0.493,0.135,0.609,0.5048543689320387,0.5159304851556843,0.159,1.3,114.8,113.6,0.096,6-7,199.0,22.0,7707709.0,7.71
1630577,Julian Champagnie,SAS,52,28.3,11.4,6.0,1.4,0.8,0.4,0.427,0.374,0.85,0.5755813953488372,0.6040695209834676,0.148,9.7,118.4,108.7,0.093,6-7,217.0,24.0,3000000.0,3.0
1642276,Kel'el Ware,MIA,51,22.2,11.2,9.2,0.6,0.8,1.0,0.534,0.397,0.781,0.6011904761904762,0.6211180124223602,0.175,-2.3,110.6,112.9,0.137,7-0,230.0,21.0,4443360.0,4.44
1630224,Jalen Green,PHX,7,15.2,11.1,2.1,2.3,0.4,0.0,0.409,0.351,0.846,0.5159574468085106,0.5422039859320046,0.295,24.5,124.0,99.6,0.126,6-4,186.0,24.0,33548499.0,33.55
203994,Jusuf Nurkić,UTA,40,26.4,11.0,10.4,4.8,1.3,0.6,0.5,0.357,0.549,0.5340909090909091,0.5482456140350878,0.187,-8.4,109.2,117.6,0.121,6-11,290.0,31.0,19375000.0,19.38
203497,Rudy Gobert,MIN,53,31.3,10.9,11.2,1.7,0.8,1.6,0.702,0.0,0.493,0.7142857142857143,0.6761786600496278,0.124,6.7,114.8,108.1,0.118,7-1,258.0,33.0,35000000.0,35.0
1642844,Dylan Harper,SAS,41,21.4,10.7,3.3,3.5,0.9,0.4,0.457,0.252,0.738,0.4893617021276595,0.5204280155642023,0.223,7.4,114.1,106.7,0.105,6-5,215.0,19.0,12370320.0,12.37
1628392,Isaiah Hartenstein,OKC,29,26.0,10.7,9.9,3.5,1.1,0.7,0.63,0.0,0.64,0.625,0.6411792905081495,0.165,13.0,118.1,105.1,0.141,7-0,250.0,27.0,28500000.0,28.5
1630598,Aaron Wiggins,OKC,39,23.8,10.7,3.5,1.8,1.0,0.6,0.445,0.392,0.735,0.5511363636363635,0.5708493384549722,0.19,8.5,113.0,104.6,0.091,6-5,190.0,27.0,10102802.0,10.1
1642258,Zaccharie Risacher,ATL,41,24.3,10.7,3.5,1.3,0.9,0.5,0.451,0.352,0.625,0.5271739130434783,0.5450285248573757,0.177,-0.8,113.4,114.2,0.064,6-8,200.0,20.0,13197720.0,13.2
1642856,Egor Dëmin,BKN,45,24.9,10.7,3.1,3.3,0.8,0.3,0.407,0.395,0.852,0.5511363636363635,0.573542024013722,0.19,-4.7,109.7,114.4,0.085,6-8,200.0,19.0,6889200.0,6.89
1631260,AJ Green,MIL,47,30.0,10.6,2.7,2.0,0.5,0.1,0.442,0.432,0.794,0.6392405063291139,0.6457115009746588,0.128,-0.8,114.3,115.1,0.06,6-4,190.0,26.0,2301587.0,2.3
203084,Harrison Barnes,SAS,52,28.0,10.6,2.9,2.1,0.6,0.2,0.44,0.376,0.839,0.5548780487804879,0.5894128113879004,0.148,4.7,117.1,112.4,0.07,6-7,225.0,33.0,19000000.0,19.0
203114,Khris Middleton,DAL,35,24.2,10.4,4.0,3.2,0.7,0.3,0.433,0.337,0.846,0.4942528735632184,0.5378568473314026,0.189,-8.5,111.0,119.5,0.077,6-7,222.0,34.0,33926296.0,33.93
1641709,Ausar Thompson,DET,48,25.8,10.4,6.0,2.7,1.9,0.8,0.51,0.3,0.58,0.5240963855421686,0.5405405405405405,0.176,8.6,117.4,108.8,0.099,6-7,205.0,23.0,8775000.0,8.78
1628989,Kevin Huerter,DET,47,22.6,10.4,3.7,2.5,0.8,0.6,0.454,0.306,0.732,0.5397727272727272,0.5574614065180102,0.187,-1.2,111.8,113.0,0.089,6-6,190.0,27.0,17991071.0,17.99
1641716,Jarace Walker,IND,53,23.9,10.3,4.5,2.0,0.8,0.3,0.4,0.365,0.788,0.4886363636363636,0.5296174413821473,0.193,-11.3,104.5,115.8,0.083,6-7,235.0,22.0,6665520.0,6.67
1628963,Marvin Bagley III,DAL,40,19.5,10.3,5.9,1.5,0.5,0.8,0.621,0.45,0.676,0.6363636363636362,0.6612737544940935,0.182,-7.7,110.4,118.0,0.124,6-10,235.0,26.0,2296274.0,2.3
1642268,Isaiah Collier,UTA,46,25.3,10.3,2.7,7.2,1.0,0.3,0.51,0.278,0.686,0.5394736842105263,0.5773542600896862,0.184,-12.7,110.6,123.3,0.098,6-4,210.0,21.0,2638200.0,2.64
1626220,Royce O'Neale,PHX,54,29.5,10.3,4.9,2.9,1.2,0.3,0.425,0.407,0.679,0.5952380952380952,0.5974477958236659,0.143,-1.4,112.8,114.2,0.082,6-6,226.0,32.0,10125000.0,10.12
1630198,Isaiah Joe,OKC,45,21.0,10.2,2.5,1.4,0.6,0.2,0.436,0.403,0.885,0.6041666666666666,0.64167086059386,0.172,10.2,117.2,107.0,0.089,6-4,165.0,26.0,12362338.0,12.36
1642267,Bub Carrington,WAS,52,28.1,10.2,3.5,4.6,0.6,0.2,0.401,0.397,0.761,0.5170454545454545,0.5416312659303313,0.169,-14.5,106.9,121.4,0.068,6-4,190.0,20.0,4677600.0,4.68
1626156,D'Angelo Russell,WAS,26,19.0,10.2,2.3,4.0,0.5,0.1,0.405,0.295,0.717,0.4775280898876404,0.5145278450363195,0.261,-3.3,107.9,111.2,0.098,6-3,193.0,29.0,5685000.0,5.68
1630188,Jalen Smith,CHI,43,20.2,10.2,6.9,1.3,0.4,0.8,0.488,0.379,0.718,0.5855263157894738,0.610924772400575,0.186,4.8,118.1,113.3,0.115,6-8,244.0,25.0,9000000.0,9.0
1641796,Pelle Larsson,MIA,45,23.9,10.2,3.3,3.3,0.6,0.2,0.495,0.333,0.767,0.5608108108108109,0.5969101123595505,0.158,1.7,113.5,111.8,0.089,6-5,215.0,24.0,1955377.0,1.96
1630191,Isaiah Stewart,DET,48,23.2,10.0,5.1,1.1,0.3,1.7,0.54,0.321,0.76,0.5845070422535211,0.6197322756569162,0.161,2.3,112.1,109.8,0.093,6-8,250.0,24.0,15000000.0,15.0
1642875,Maxime Raynaud,SAC,47,23.4,9.9,6.7,1.0,0.5,0.5,0.555,0.275,0.75,0.5657894736842105,0.5929563967417346,0.166,-11.5,108.4,119.8,0.1,7-1,250.0,22.0,1272870.0,1.27
203935,Marcus Smart,LAL,43,28.5,9.9,3.0,2.8,1.3,0.3,0.407,0.338,0.828,0.5128205128205129,0.5617339990921472,0.157,3.0,115.9,112.9,0.06,6-3,220.0,31.0,5134000.0,5.13
1627884,Derrick Jones Jr.,LAC,21,24.5,9.9,2.6,1.1,0.9,1.0,0.543,0.394,0.763,0.6268656716417911,0.6607047517351842,0.142,-1.1,116.3,117.4,0.078,6-6,210.0,28.0,10000000.0,10.0
1629674,Neemias Queta,BOS,50,25.3,9.8,8.3,1.5,0.9,1.3,0.635,0.0,0.67,0.6307692307692307,0.6561328334226032,0.146,11.7,117.1,105.4,0.124,7-0,248.0,26.0,2349578.0,2.35
1630557,Corey Kispert,ATL,34,20.3,9.8,2.4,1.7,0.4,0.1,0.469,0.367,0.817,0.5833333333333334,0.6131131131131131,0.171,-9.8,108.7,118.6,0.085,6-6,224.0,26.0,13975000.0,13.98
1641731,Bilal Coulibaly,WAS,32,26.9,9.7,4.6,2.5,1.4,0.9,0.388,0.262,0.767,0.4506172839506173,0.5100967606226335,0.169,-10.5,108.9,119.4,0.067,6-7,195.0,21.0,7275600.0,7.28
1628380,Zach Collins,CHI,10,18.4,9.7,5.6,1.5,0.2,0.4,0.578,0.429,0.7,0.6484375,0.6662087912087912,0.177,3.4,115.0,111.6,0.123,6-9,240.0,28.0,18080496.0,18.08
1627751,Jakob Poeltl,TOR,21,25.3,9.7,7.7,2.1,0.8,0.5,0.693,0.0,0.596,0.7000000000000001,0.6960390355912743,0.141,-0.7,111.9,112.5,0.108,7-0,253.0,30.0,19500000.0,19.5
1631128,Christian Braun,DEN,18,29.8,9.7,4.2,2.6,0.6,0.4,0.465,0.25,0.762,0.5063291139240506,0.544210053859964,0.142,10.9,123.0,112.1,0.063,6-6,220.0,24.0,4921797.0,4.92
1642271,Kyle Filipowski,UTA,53,22.2,9.7,6.7,2.0,0.8,0.4,0.483,0.338,0.714,0.5405405405405405,0.5735572374645223,0.179,-5.1,114.1,119.2,0.095,6-11,250.0,22.0,3000000.0,3.0
204456,T.J. McConnell,IND,40,17.0,9.6,2.2,4.8,1.1,0.2,0.539,0.316,0.938,0.5602409638554217,0.5663048607833883,0.237,-5.3,106.9,112.2,0.157,6-1,190.0,33.0,10200000.0,10.2
1629013,Landry Shamet,NYK,29,21.9,9.6,1.9,1.4,0.5,0.2,0.439,0.424,0.723,0.591549295774648,0.6150691952844696,0.152,5.4,113.5,108.1,0.08,6-5,190.0,28.0,2296274.0,2.3
1630533,Ziaire Williams,BKN,37,22.8,9.5,2.5,0.8,1.2,0.5,0.411,0.309,0.859,0.5270270270270271,0.5706391158097068,0.172,-10.1,105.0,115.0,0.068,6-9,185.0,24.0,6250000.0,6.25
1631222,Jake LaRavia,LAL,52,27.0,9.4,4.1,1.9,1.4,0.5,0.462,0.321,0.755,0.5273972602739726,0.5714980544747081,0.144,-3.0,114.7,117.7,0.072,6-7,235.0,24.0,6000000.0,6.0
1641757,Jordan Miller,LAC,32,19.8,9.3,3.2,1.7,0.7,0.2,0.515,0.362,0.787,0.5901639344262296,0.6342062193126023,0.19,-0.1,112.3,112.4,0.109,6-5,194.0,26.0,2191897.0,2.19
1641715,Cam Whitmore,WAS,21,16.9,9.2,2.8,0.7,0.7,0.4,0.456,0.286,0.742,0.5125000000000001,0.5311778290993071,0.225,-19.6,104.4,124.0,0.082,6-6,230.0,21.0,3539760.0,3.54
203903,Jordan Clarkson,NYK,50,19.0,9.1,1.8,1.3,0.4,0.1,0.432,0.333,0.794,0.5063291139240506,0.5342883983090653,0.204,-0.3,113.6,113.9,0.059,6-5,194.0,33.0,2296274.0,2.3
202685,Jonas Valančiūnas,DEN,42,14.6,9.1,5.2,1.3,0.2,0.7,0.577,0.278,0.761,0.5859375,0.6175352877307274,0.256,-3.9,114.8,118.7,0.139,6-11,265.0,33.0,10395000.0,10.4
1629021,Moritz Wagner,ORL,12,11.5,9.0,3.1,0.3,0.5,0.0,0.493,0.469,0.864,0.5952380952380952,0.6345177664974619,0.262,-16.1,103.7,119.8,0.139,6-11,245.0,28.0,5000000.0,5.0
1630558,Davion Mitchell,MIA,45,28.9,9.0,2.5,7.1,1.1,0.1,0.473,0.405,0.667,0.56,0.5636272545090181,0.136,6.1,115.7,109.6,0.083,6-0,202.0,27.0,11600000.0,11.6
1630573,Sam Hauser,BOS,50,24.1,9.0,3.8,1.4,0.6,0.3,0.408,0.388,0.917,0.5789473684210527,0.5853277835587929,0.145,6.2,118.6,112.4,0.081,6-7,217.0,28.0,10044643.0,10.04
1630529,Herbert Jones,NOP,32,28.6,8.9,3.6,2.7,1.6,0.5,0.39,0.305,0.775,0.4647058823529411,0.4905202821869489,0.15,-1.9,112.6,114.5,0.054,6-7,206.0,27.0,13937574.0,13.94
1630171,Isaac Okoro,CHI,46,26.0,8.9,2.7,1.5,0.7,0.5,0.466,0.324,0.789,0.5428571428571428,0.5743417656169334,0.136,-5.7,115.5,121.2,0.049,6-4,225.0,25.0,11000000.0,11.0
1629004,Svi Mykhailiuk,UTA,44,23.9,8.9,2.5,1.9,0.5,0.1,0.474,0.387,0.92,0.6,0.6126101321585903,0.134,-3.6,114.2,117.8,0.068,6-7,205.0,28.0,3675000.0,3.68
1630249,Vít Krejčí,POR,50,22.3,8.9,2.0,1.5,0.8,0.3,0.457,0.41,0.769,0.6194029850746269,0.6310266591038003,0.14,-1.0,111.0,112.0,0.066,6-8,195.0,25.0,2349578.0,2.35
1629652,Luguentz Dort,OKC,43,27.8,8.7,3.9,1.2,0.9,0.5,0.395,0.354,0.778,0.5194805194805194,0.5402384500745157,0.135,9.4,116.6,107.2,0.051,6-4,220.0,26.0,18222222.0,18.22
1630692,Jordan Goodwin,PHX,51,22.1,8.7,4.7,2.3,1.5,0.2,0.403,0.35,0.707,0.4939024390243902,0.5086529466791394,0.175,6.5,113.8,107.2,0.098,6-3,215.0,27.0,2349578.0,2.35
1630643,Jay Huff,IND,54,19.8,8.6,3.8,1.3,0.5,1.9,0.467,0.319,0.842,0.573529411764706,0.5903349807797913,0.17,-8.5,103.3,111.8,0.094,7-1,240.0,28.0,2349578.0,2.35
1641713,GG Jackson,MEM,32,18.4,8.6,3.6,1.2,0.7,0.6,0.481,0.313,0.725,0.5514705882352942,0.5730277185501066,0.187,-0.7,114.5,115.2,0.091,6-9,210.0,21.0,2221677.0,2.22
1631323,Simone Fontecchio,MIA,52,17.4,8.6,3.3,1.6,0.5,0.2,0.392,0.358,0.829,0.5211267605633803,0.5509994874423373,0.188,3.2,110.9,107.7,0.09,6-7,209.0,30.0,8307692.0,8.31
1641783,Tristan da Silva,ORL,47,22.3,8.6,3.2,1.2,0.9,0.3,0.427,0.368,0.842,0.5263157894736842,0.5407444668008048,0.162,-1.7,110.0,111.7,0.078,6-8,217.0,24.0,3809520.0,3.81
203484,Kentavious Caldwell-Pope,MEM,50,21.2,8.5,2.4,2.7,0.8,0.2,0.413,0.32,0.913,0.4930555555555555,0.5377024291497976,0.174,-4.2,110.9,115.1,0.083,6-5,204.0,32.0,21621500.0,21.62
1631093,Jaden Ivey,CHI,36,17.8,8.5,2.4,1.8,0.6,0.4,0.445,0.38,0.804,0.5507246376811593,0.5687901498929336,0.195,3.2,110.6,107.5,0.091,6-3,195.0,23.0,10107163.0,10.11
1629018,Gary Trent Jr.,MIL,46,24.0,8.5,1.1,1.5,0.6,0.1,0.388,0.365,0.78,0.52,0.5382472137791287,0.15,-12.2,109.4,121.7,0.047,6-5,204.0,27.0,3697105.0,3.7
203110,Draymond Green,GSW,45,26.6,8.4,5.6,5.1,0.9,0.6,0.416,0.33,0.704,0.5136986301369864,0.5365355135411345,0.166,0.0,111.6,111.7,0.081,6-6,230.0,35.0,25892857.0,25.89
1631230,Dominick Barlow,PHI,42,23.8,8.4,5.0,1.2,1.0,0.6,0.556,0.279,0.77,0.5833333333333334,0.618374558303887,0.132,2.3,113.5,111.2,0.088,6-9,215.0,22.0,2270735.0,2.27
1630549,Day'Ron Sharpe,BKN,50,18.3,8.3,6.6,2.2,1.1,0.4,0.606,0.219,0.677,0.6132075471698113,0.644009931719429,0.184,-2.6,107.4,110.1,0.143,6-10,265.0,24.0,6250000.0,6.25
1641717,Cason Wallace,OKC,51,26.7,8.3,3.1,2.2,2.1,0.3,0.432,0.357,0.75,0.5205479452054794,0.5423418714061684,0.133,12.8,116.6,103.9,0.072,6-3,195.0,22.0,5820240.0,5.82
1641750,Ryan Kalkbrenner,CHA,42,22.9,8.3,6.0,0.6,0.6,1.5,0.755,0.0,0.679,0.7446808510638298,0.7496387283236994,0.117,-3.9,109.9,113.8,0.106,7-1,256.0,24.0,2296274.0,2.3
1642874,Danny Wolf,BKN,38,20.1,8.2,4.6,2.0,0.6,0.5,0.409,0.328,0.769,0.4797297297297296,0.5114770459081835,0.19,-5.1,104.8,109.9,0.095,6-11,250.0,21.0,2801280.0,2.8
1631217,Moussa Diabaté,CHA,50,25.2,8.2,8.6,1.6,0.7,1.0,0.632,0.5,0.662,0.627450980392157,0.6520356234096691,0.117,7.7,120.2,112.5,0.11,6-10,210.0,24.0,2270735.0,2.27
203078,Bradley Beal,LAC,6,20.2,8.2,0.8,1.7,0.5,0.0,0.375,0.368,0.75,0.45,0.4783014465702286,0.224,-9.3,119.1,128.5,0.018,6-4,207.0,32.0,5354000.0,5.35
1629655,Daniel Gafford,DAL,37,21.2,8.2,6.5,0.9,0.8,1.4,0.634,0.0,0.755,0.6326530612244897,0.6833333333333332,0.14,-5.9,104.6,110.5,0.106,6-10,265.0,27.0,14386320.0,14.39
1641842,Ronald Holland II,DET,49,20.7,8.1,4.3,1.4,1.4,0.4,0.413,0.229,0.788,0.4583333333333333,0.5012376237623762,0.182,9.4,110.5,101.2,0.088,6-8,206.0,20.0,8657280.0,8.66
1630568,Luka Garza,BOS,44,16.9,7.9,4.3,1.0,0.4,0.5,0.585,0.438,0.797,0.6632653061224489,0.6939564300773015,0.154,6.3,118.8,112.5,0.106,6-10,243.0,27.0,2461463.0,2.46
1642867,Collin Murray-Boyles,TOR,43,22.2,7.9,5.0,2.1,0.9,0.9,0.553,0.348,0.639,0.5833333333333334,0.597037484885127,0.146,0.4,109.8,109.4,0.09,6-7,245.0,20.0,6332520.0,6.33
1628379,Luke Kennard,LAL,48,20.7,7.9,2.1,2.1,0.7,0.1,0.54,0.497,0.914,0.6792452830188679,0.7043509272467904,0.124,-0.4,111.2,111.6,0.09,6-5,206.0,29.0,11000000.0,11.0
